PassengerId,Survived_pred,Survived_prob
1057,1,0.5107769938988276
1058,0,0.17755269561613057
1059,0,0.15522745169042737
1060,1,0.8667073335095927
1061,1,0.5525273995165244
1062,0,0.1414248854446713
1063,0,0.14992282428235848
1064,0,0.11685411216469127
1065,0,0.14854973809882402
1066,0,0.13691098206087313
1067,1,0.9312144986332919
1068,1,0.8553736615986989
1069,0,0.2429526884300528
1070,1,0.737253318660256
1071,1,0.7762378235459034
1072,0,0.1386704908586143
1073,0,0.18007500950935443
1074,1,0.8929040356409208
1075,0,0.14730300981126834
1076,1,0.8511066422453614
1077,0,0.1490539906465085
1078,1,0.9280174827698249
1079,0,0.1503134320096874
1080,0,0.14857805666268015
1081,0,0.14917204388186767
1082,0,0.12863293557491146
1083,0,0.14857435108952938
1084,0,0.4643293874801929
1085,0,0.1392555611233297
1086,1,0.8653140092790987
1087,0,0.14622578893630184
1088,1,0.7295815551029541
1089,1,0.5334747086390123
1090,0,0.1372832377904994
1091,1,0.5830973355155722
1092,1,0.8621702571328873
1093,1,0.9026075034110996
1094,0,0.38154403949353627
1095,1,0.9339547083880207
1096,0,0.1362242521410144
1097,0,0.1496402604960739
1098,1,0.845612043154501
1099,0,0.13655347356266326
1100,1,0.8686837592515874
1101,0,0.1399145503346682
1102,0,0.14919651079944535
1103,0,0.14138579513412033
1104,0,0.15254117996118544
1105,1,0.7783005849037596
1106,0,0.29091730580762226
1107,0,0.148421864614978
1108,1,0.8562862233787379
1109,0,0.2669406518357887
1110,1,0.8041243718038854
1111,0,0.14146845739795133
1112,1,0.8784077678842215
1113,0,0.14207534923155163
1114,1,0.8435968619235557
1115,0,0.14207162011420726
1116,1,0.822182434711183
1117,1,0.7539314220819242
1118,0,0.14022551685832052
1119,1,0.8561716197259623
1120,0,0.15101690211177787
1121,0,0.14590057626684536
1122,0,0.1676977938263443
1123,1,0.8840277127063499
1124,0,0.12435506950893609
1125,0,0.1472982928179568
1126,0,0.19158370604945046
1127,0,0.1436951445781772
1128,0,0.3171039437486696
1129,0,0.1724709481783011
1130,1,0.9059137688818667
1131,1,0.8912866805036366
1132,1,0.8120637251487894
1133,1,0.8733130238460807
1134,0,0.22575056947031893
1135,0,0.1414538057075492
1136,0,0.12721352568633643
1137,0,0.14868684094381154
1138,1,0.8549480163039085
1139,0,0.10495838455911607
1140,1,0.8682961097329079
1141,1,0.6837710097535866
1142,1,0.9335952108005753
1143,0,0.14369555169301568
1144,0,0.1774291552569541
1145,0,0.13998471555848158
1146,0,0.14600874144553058
1147,0,0.1414248854446713
1148,0,0.14730300981126834
1149,0,0.14146845739795133
1150,1,0.8319742744438026
1151,0,0.14207136436007034
1152,0,0.11147916383952762
1153,0,0.14207237813983756
1154,1,0.9002438182067285
1155,1,0.8075301072868818
1156,0,0.1368989203716167
1157,0,0.1414545426245949
1158,0,0.15317130524132289
1159,0,0.1414248854446713
1160,1,0.5829656949491605
1161,0,0.15200219506500656
1162,0,0.1872903051980091
1163,0,0.14730300981126834
1164,1,0.8538047438452966
1165,1,0.8561885766994857
1166,0,0.1485496842923122
1167,1,0.8371443508605456
1168,0,0.1371761084686461
1169,0,0.13145253810254717
1170,0,0.13021655216990446
1171,0,0.13846142398986414
1172,1,0.5571675336207256
1173,1,0.8236606175152454
1174,1,0.8561716197259623
1175,1,0.8883028198728025
1176,1,0.7951592590887452
1177,0,0.14842051785927077
1178,0,0.14140089265132905
1179,0,0.1539428968559456
1180,0,0.14854973809882402
1181,0,0.14146845739795133
1182,0,0.14639672913505675
1183,1,0.8547493898854148
1184,0,0.14854973809882402
1185,0,0.14762939646675444
1186,0,0.14884139820064637
1187,0,0.14020806409241596
1188,1,0.9485583095600985
1189,0,0.15030189259959933
1190,0,0.14487924477204298
1191,0,0.1423079301560662
1192,0,0.14524980332068393
1193,0,0.13806844627735582
1194,0,0.12779564031505017
1195,0,0.13994342815449326
1196,1,0.8561716197259623
1197,1,0.8115534384463097
1198,0,0.35000048724350147
1199,1,0.8205294587496486
1200,0,0.15706714362980898
1201,1,0.5252708848566235
1202,0,0.14860519367007266
1203,0,0.16319597014255643
1204,0,0.1414269577084706
1205,1,0.8378099844583842
1206,1,0.8659744065792659
1207,1,0.8380737100550105
1208,0,0.3768259089655109
1209,0,0.145191280286975
1210,0,0.1407341913899265
1211,0,0.1845464225699207
1212,0,0.14020030610105644
1213,0,0.15380402359575354
1214,0,0.13588468641551554
1215,0,0.14781582537286045
1216,1,0.850202150011416
1217,0,0.1402071060896235
1218,1,0.8197653155542602
1219,0,0.190052080812023
1220,0,0.12929849338513416
1221,0,0.13970868609945103
1222,1,0.8693196773991909
1223,0,0.15053731175068655
1224,0,0.1485496842923122
1225,1,0.7935798171406405
1226,0,0.14073737658230587
1227,0,0.14782652381466893
1228,0,0.14101455153362835
1229,0,0.18806040195951168
1230,0,0.13436715624146142
1231,0,0.14854973809882402
1232,0,0.14867961273005667
1233,0,0.14522381495676434
1234,0,0.4546697782575596
1235,1,0.7388598303384266
1236,0,0.11010702758115212
1237,1,0.5280717660322523
1238,0,0.13588468641551554
1239,1,0.6946329461593043
1240,0,0.1360888291536289
1241,1,0.8898358126899193
1242,1,0.8767364698004416
1243,0,0.1362242521410144
1244,0,0.14867378073700893
1245,0,0.18131399548677077
1246,1,0.7821801782424483
1247,0,0.14733773825711308
1248,1,0.8150664166198629
1249,0,0.14145307002310337
1250,0,0.14730300981126834
1251,0,0.49238904773851117
1252,0,0.16825368851800968
1253,1,0.9177155727770496
1254,1,0.8898358126899193
1255,0,0.14080157864252021
1256,1,0.8988612868787891
1257,0,0.44921448925908875
1258,0,0.13175202312280015
1259,1,0.6031892546704435
1260,1,0.8751185624969282
1261,0,0.1373346724896198
1262,0,0.1562849757369856
1263,1,0.8458672026691408
1264,0,0.15355757295283468
1265,0,0.1494890914716962
1266,1,0.892376818259395
1267,1,0.7297254059367888
1268,0,0.35120237789029063
1269,0,0.13996022230374208
1270,0,0.1482740612176247
1271,0,0.1443490284555137
1272,0,0.14730300981126834
1273,0,0.14790525178078076
1274,1,0.5964055080904931
1275,0,0.4498697711272509
1276,0,0.13685745294440696
1277,1,0.8560974213418562
1278,0,0.13990008584912622
1279,0,0.13725044988356366
1280,0,0.15473990654176056
1281,0,0.22813515003868973
1282,0,0.1471545924861584
1283,1,0.9040524053631784
1284,1,0.6578729410528852
1285,0,0.14789162316870622
1286,0,0.08315759164649501
1287,1,0.8903664901826295
1288,0,0.1495942066727652
1289,1,0.8881873454234501
1290,0,0.14093188273730844
1291,0,0.14761231874213412
1292,1,0.8642602084717554
1293,0,0.13153388878751318
1294,1,0.9092719189006988
1295,0,0.1738342371208964
1296,0,0.19424304144429444
1297,0,0.1620186074557791
1298,0,0.14775613003201338
1299,0,0.3634213017824884
1300,1,0.8561456492011105
1301,1,0.782839465067402
1302,1,0.8561716197259623
1303,1,0.8777060738576697
1304,1,0.5823862049368448
1305,0,0.14146845739795133
1306,1,0.8773290348547792
1307,0,0.14920410991741279
1308,0,0.14146845739795133
1309,0,0.14691540192174166
